Departure,Departure station,Return station,Covered distance (m),Duration (sec.),latitude_depart,longitude_depart,latitude_retour,longitude_retour
2024-09-20 03:47:06,Nombre d'Or,Les Arceaux,7534.0,45567,43.6079002,3.8866534,43.6118401,3.8623604
2024-09-20 03:48:08,Nombre d'Or,Vert Bois,5760.0,3647,43.6079002,3.8866534,43.6354897,3.8717792916498994
2024-09-20 03:48:57,Nombre d'Or,Vert Bois,5499.0,3611,43.6079002,3.8866534,43.6354897,3.8717792916498994
2024-09-20 03:52:20,Albert 1er - Cathédrale,Albert 1er - Cathédrale,0.0,18,43.6148246,3.873733,43.6148246,3.873733
2024-09-20 03:53:03,Albert 1er - Cathédrale,Hôtel du Département,3851.0,65471,43.6148246,3.873733,43.622820000000004,3.837632367928194
2024-09-20 03:53:17,Place Albert 1er - St Charles,Fac de Lettres,4298.0,2502,43.6164766,3.8741187,43.6353331,3.8687709
2024-09-20 03:53:24,Albert 1er - Cathédrale,Albert 1er - Cathédrale,0.0,18,43.6148246,3.873733,43.6148246,3.873733
2024-09-20 03:54:18,Albert 1er - Cathédrale,Celleneuve,4843.0,2070,43.6148246,3.873733,43.6137045,3.8245262
2024-09-20 03:54:39,Voltaire,Saint-Guilhem - Courreau,1633.0,521,43.6037049,3.8892253,43.6089424,3.8727765
2024-09-20 03:58:53,Gare Saint-Roch,Gare Saint-Roch,245.0,258,43.6045522,3.8800373,43.6045522,3.8800373
2024-09-20 03:59:44,Gare Saint-Roch,Aiguelongue,7097.0,3324,43.6045522,3.8800373,43.6331438,3.8795261
2024-09-20 04:00:14,Sabines,Faculté des sciences,6642.0,1528,43.5840624,3.8600063,43.632161999999994,3.864256104608797
2024-09-20 04:01:22,Gare Saint-Roch,Faculté des sciences,5296.0,20283,43.6045522,3.8800373,43.632161999999994,3.864256104608797
2024-09-20 04:01:28,Gare Saint-Roch,Vert Bois,4523.0,1790,43.6045522,3.8800373,43.6354897,3.8717792916498994
2024-09-20 04:02:01,Gare Saint-Roch,Vert Bois,4576.0,2851,43.6045522,3.8800373,43.6354897,3.8717792916498994
2024-09-20 04:02:07,Gare Saint-Roch,Fac de Lettres,13287.0,55260,43.6045522,3.8800373,43.6353331,3.8687709
2024-09-20 04:02:34,Gare Saint-Roch,Faculté des sciences,3767.0,1312,43.6045522,3.8800373,43.632161999999994,3.864256104608797
2024-09-20 04:03:18,Gare Saint-Roch,Gare Saint-Roch,0.0,19,43.6045522,3.8800373,43.6045522,3.8800373
2024-09-20 04:03:32,Gare Saint-Roch,Faculté des sciences,3710.0,1264,43.6045522,3.8800373,43.632161999999994,3.864256104608797
2024-09-20 04:04:03,Gare Saint-Roch,Vert Bois,10114.0,5497,43.6045522,3.8800373,43.6354897,3.8717792916498994
2024-09-20 04:04:04,Gare Saint-Roch,Vert Bois,7906.0,3600,43.6045522,3.8800373,43.6354897,3.8717792916498994
2024-09-20 04:04:10,Gare Saint-Roch,Marie Caizergues,10003.0,5526,43.6045522,3.8800373,43.6212064,3.8753901
2024-09-20 04:06:35,Gare Saint-Roch,Vert Bois,5991.0,2590,43.6045522,3.8800373,43.6354897,3.8717792916498994
2024-09-20 04:08:30,Sabines,Garcia Lorca,3538.0,1487,43.5840624,3.8600063,43.5899503,3.8905217
2024-09-20 04:10:07,Saint-Guilhem - Courreau,Saint-Guilhem - Courreau,0.0,19,43.6089424,3.8727765,43.6089424,3.8727765
2024-09-20 04:10:50,Gare Saint-Roch,Vert Bois,4927.0,103828,43.6045522,3.8800373,43.6354897,3.8717792916498994
2024-09-20 04:17:23,Hôtel du Département,Marie Caizergues,5768.0,1311,43.622820000000004,3.837632367928194,43.6212064,3.8753901
2024-09-20 04:19:10,Albert 1er - Cathédrale,Fac de Lettres,2274.0,905,43.6148246,3.873733,43.6353331,3.8687709
2024-09-20 04:20:12,Voltaire,Richter,939.0,593,43.6037049,3.8892253,43.6037969,3.8989223
2024-09-20 04:21:12,Albert 1er - Cathédrale,Fac de Lettres,2097.0,786,43.6148246,3.873733,43.6353331,3.8687709
2024-09-20 04:21:37,Saint-Guilhem - Courreau,Saint-Guilhem - Courreau,0.0,20,43.6089424,3.8727765,43.6089424,3.8727765
2024-09-20 04:28:47,Albert 1er - Cathédrale,Charles Flahault,11682.0,4226,43.6148246,3.873733,43.6187686,3.8659891
2024-09-20 04:31:03,Beaux-Arts,Vert Bois,5854.0,1982,43.6167043,3.8849862,43.6354897,3.8717792916498994
2024-09-20 04:36:14,Renouvier,Vert Bois,7481.0,4104,43.60358,3.8678865,43.6354897,3.8717792916498994
2024-09-20 04:37:57,Aiguelongue,Aiguelongue,0.0,19,43.6331438,3.8795261,43.6331438,3.8795261
2024-09-20 04:38:40,Aiguelongue,Corum,2309.0,610,43.6331438,3.8795261,43.6144479,3.8821386
2024-09-20 04:49:03,Renouvier,Celleneuve,6195.0,15831,43.60358,3.8678865,43.6137045,3.8245262
2024-09-20 04:52:59,Richter,Richter,0.0,17,43.6037969,3.8989223,43.6037969,3.8989223
2024-09-20 04:53:46,Richter,Nombre d'Or,1327.0,494,43.6037969,3.8989223,43.6079002,3.8866534
2024-09-20 05:24:21,Boutonnet,Boutonnet,5090.0,1910,43.6198269,3.8681402,43.6198269,3.8681402
2024-09-20 05:32:38,Fac de Lettres,Rondelet,3097.0,910,43.6353331,3.8687709,43.6027363,3.8749844
2024-09-20 05:41:59,Corum,Fac de Lettres,6397.0,1882,43.6144479,3.8821386,43.6353331,3.8687709
2024-09-20 05:53:53,Boutonnet,Fac de Lettres,961.0,318,43.6198269,3.8681402,43.6353331,3.8687709
2024-09-20 05:56:34,Fac de Lettres,Euromédecine,2072.0,1917,43.6353331,3.8687709,43.6387944,3.8273524
2024-09-20 05:57:04,Fac de Lettres,Euromédecine,2095.0,1884,43.6353331,3.8687709,43.6387944,3.8273524
2024-09-20 06:30:51,Place Viala,Gare Saint-Roch,2693.0,623,43.6168167,3.8550842,43.6045522,3.8800373
2024-09-20 06:54:40,Aiguelongue,Médiathèque Emile Zola,3161.0,674,43.6331438,3.8795261,43.6082468,3.8930561
2024-09-20 06:58:11,Renouvier,Nouveau Saint-Roch,918.0,237,43.60358,3.8678865,43.5998216,3.8757614
2024-09-20 07:29:17,Hôtel du Département,Occitanie,2530.0,9984,43.622820000000004,3.837632367928194,43.634628,3.8484797
2024-09-20 07:37:13,Malbosc,Vert Bois,4557.0,1266,43.6346401,3.8332043,43.6354897,3.8717792916498994
2024-09-20 07:47:38,Nouveau Saint-Roch,Richter,2568.0,657,43.5998216,3.8757614,43.6037969,3.8989223
2024-09-20 07:51:27,Richter,Foch,65.0,6270,43.6037969,3.8989223,43.6109947,3.8733344
2024-09-20 07:51:44,Richter,Foch,59.0,6278,43.6037969,3.8989223,43.6109947,3.8733344
2024-09-20 07:52:30,Aiguelongue,Corum,1574.0,366,43.6331438,3.8795261,43.6144479,3.8821386
2024-09-20 07:54:12,Richter,Foch,65.0,6076,43.6037969,3.8989223,43.6109947,3.8733344
2024-09-20 07:57:56,Vert Bois,Boutonnet,1876.0,491,43.6354897,3.8717792916498994,43.6198269,3.8681402
2024-09-20 07:58:32,Aiguelongue,Aiguelongue,0.0,15,43.6331438,3.8795261,43.6331438,3.8795261
2024-09-20 07:59:06,Aiguelongue,Charles Flahault,4161.0,1662,43.6331438,3.8795261,43.6187686,3.8659891
2024-09-20 08:05:19,Jean de Beins,Beaux-Arts,6901.0,5909,43.6099481,3.8834254,43.6167043,3.8849862
2024-09-20 08:08:01,Renouvier,Place Viala,2005.0,722,43.60358,3.8678865,43.6168167,3.8550842
2024-09-20 08:12:38,Jardin de la Lironde,Jardin de la Lironde,0.0,14,43.6058517,3.9115715,43.6058517,3.9115715
2024-09-20 08:13:03,Jardin de la Lironde,Foch,26.0,4920,43.6058517,3.9115715,43.6109947,3.8733344
2024-09-20 08:13:22,Faculté des sciences,Fac de Lettres,2436.0,994,43.632161999999994,3.864256104608797,43.6353331,3.8687709
2024-09-20 08:13:57,Jardin de la Lironde,Halles Castellane,26.0,3965,43.6058517,3.9115715,43.61012445,3.876843401959306
2024-09-20 08:14:36,Jeu de Mail des Abbés,Place Viala,2742.0,916,43.6197908,3.8839408,43.6168167,3.8550842
2024-09-20 08:15:02,Jardin de la Lironde,Halles Castellane,24.0,3860,43.6058517,3.9115715,43.61012445,3.876843401959306
2024-09-20 08:15:53,Jardin de la Lironde,Halles Castellane,30.0,3776,43.6058517,3.9115715,43.61012445,3.876843401959306
2024-09-20 08:16:12,Place Viala,Faculté des sciences,2476.0,761,43.6168167,3.8550842,43.632161999999994,3.864256104608797
2024-09-20 08:17:40,Fac de Lettres,Corum,2072.0,603,43.6353331,3.8687709,43.6144479,3.8821386
2024-09-20 08:21:15,Providence - Ovalie,Providence - Ovalie,13505.0,33287,43.5882994,3.8534561,43.5882994,3.8534561
2024-09-20 08:21:55,Hôtel du Département,Place Albert 1er - St Charles,6217.0,2098,43.622820000000004,3.837632367928194,43.6164766,3.8741187
2024-09-20 08:24:10,Rondelet,Gare Saint-Roch,11935.0,32156,43.6027363,3.8749844,43.6045522,3.8800373
2024-09-20 08:28:47,Voltaire,Halles Castellane,26.0,2972,43.6037049,3.8892253,43.61012445,3.876843401959306
2024-09-20 08:29:23,Celleneuve,Albert 1er - Cathédrale,3718.0,863,43.6137045,3.8245262,43.6148246,3.873733
2024-09-20 08:29:43,Voltaire,Halles Castellane,30.0,2882,43.6037049,3.8892253,43.61012445,3.876843401959306
2024-09-20 08:29:55,Saint-Guilhem - Courreau,Médiathèque Emile Zola,2164.0,493,43.6089424,3.8727765,43.6082468,3.8930561
2024-09-20 08:31:42,Vert Bois,Vert Bois,2348.0,35195,43.6354897,3.8717792916498994,43.6354897,3.8717792916498994
2024-09-20 08:34:00,Plan Cabanes,Gambetta,2403.0,34633,43.6085792,3.8689834,43.6040006,3.8713632
2024-09-20 08:35:55,Place Viala,Garcia Lorca,5711.0,2255,43.6168167,3.8550842,43.5899503,3.8905217
2024-09-20 08:35:56,Jeu de Mail des Abbés,Louis Blanc,788.0,315,43.6197908,3.8839408,43.6147274,3.8782032
2024-09-20 08:36:27,Place Viala,Place Viala,7963.0,51705,43.6168167,3.8550842,43.6168167,3.8550842
2024-09-20 08:37:29,Renouvier,Comédie,1588.0,558,43.60358,3.8678865,43.60918635,3.8815040936105776
2024-09-20 08:37:50,Port Marianne,Antigone centre,5098.0,9472,43.6059165,3.9168169,43.6079184,3.8905276
2024-09-20 08:39:23,Père Soulas,Occitanie,1911.0,838,43.6219699,3.855618,43.634628,3.8484797
2024-09-20 08:45:21,Hôtel du Département,Faculté des sciences,3734.0,1301,43.622820000000004,3.837632367928194,43.632161999999994,3.864256104608797
2024-09-20 08:47:11,Médiathèque Emile Zola,Comédie,1862.0,593,43.6082468,3.8930561,43.60918635,3.8815040936105776
2024-09-20 08:47:25,Comédie,Médiathèque Emile Zola,1310.0,347,43.60918635,3.8815040936105776,43.6082468,3.8930561
2024-09-20 08:49:52,Place Viala,Place Viala,0.0,14,43.6168167,3.8550842,43.6168167,3.8550842
2024-09-20 08:50:36,Place Viala,Halles Castellane,0.0,1584,43.6168167,3.8550842,43.61012445,3.876843401959306
2024-09-20 08:51:30,Place Viala,Halles Castellane,44.0,1475,43.6168167,3.8550842,43.61012445,3.876843401959306
2024-09-20 08:52:56,Occitanie,Occitanie,8.0,313,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 08:53:13,Place Viala,Halles Castellane,32.0,1320,43.6168167,3.8550842,43.61012445,3.876843401959306
2024-09-20 08:56:11,Pérols Etang de l'Or,Pérols Etang de l'Or,8566.0,16378,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 08:57:15,Occitanie,Occitanie,10.0,201,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 08:58:11,Faculté des sciences,Plan Cabanes,3201.0,689,43.632161999999994,3.864256104608797,43.6085792,3.8689834
2024-09-20 08:58:42,Gare Saint-Roch,Malbosc,5517.0,1727,43.6045522,3.8800373,43.6346401,3.8332043
2024-09-20 08:59:07,Louis Blanc,Médiathèque Emile Zola,6979.0,3392,43.6147274,3.8782032,43.6082468,3.8930561
2024-09-20 08:59:44,Occitanie,Occitanie,16.0,195,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 09:01:44,Occitanie,Occitanie,20.0,4546,43.634628,3.8484797,43.634628,3.8484797
2024-09-20 09:04:35,Faculté des sciences,Vert Bois,2186.0,657,43.632161999999994,3.864256104608797,43.6354897,3.8717792916498994
2024-09-20 09:04:54,Richter,Sud De France,10708.0,2921,43.6037969,3.8989223,43.6092765,3.8895111
2024-09-20 09:05:29,Marie Caizergues,Louis Blanc,3691.0,11017,43.6212064,3.8753901,43.6147274,3.8782032
2024-09-20 09:05:43,Euromédecine,Euromédecine,0.0,16,43.6387944,3.8273524,43.6387944,3.8273524
2024-09-20 09:06:26,Euromédecine,Place Viala,4188.0,1073,43.6387944,3.8273524,43.6168167,3.8550842
2024-09-20 09:16:30,Comédie,Les Arceaux,1664.0,617,43.60918635,3.8815040936105776,43.6118401,3.8623604
2024-09-20 09:22:40,Occitanie,Médiathèque Emile Zola,5002.0,1419,43.634628,3.8484797,43.6082468,3.8930561
2024-09-20 09:38:09,Vert Bois,Place Albert 1er - St Charles,2754.0,663,43.6354897,3.8717792916498994,43.6164766,3.8741187
2024-09-20 09:42:26,Plan Cabanes,Comédie,1023.0,328,43.6085792,3.8689834,43.60918635,3.8815040936105776
2024-09-20 09:47:46,Halles Castellane,Louis Blanc,10105.0,3338,43.61012445,3.876843401959306,43.6147274,3.8782032
2024-09-20 09:58:54,Comédie,Gambetta,837.0,275,43.60918635,3.8815040936105776,43.6040006,3.8713632
2024-09-20 10:01:24,Médiathèque Emile Zola,Médiathèque Emile Zola,0.0,24,43.6082468,3.8930561,43.6082468,3.8930561
2024-09-20 10:01:33,Médiathèque Emile Zola,Port Marianne,10969.0,11956,43.6082468,3.8930561,43.6059165,3.9168169
2024-09-20 10:02:11,Médiathèque Emile Zola,Port Marianne,10983.0,11921,43.6082468,3.8930561,43.6059165,3.9168169
2024-09-20 10:05:23,Place Albert 1er - St Charles,Occitanie,3691.0,2249,43.6164766,3.8741187,43.634628,3.8484797
2024-09-20 10:08:13,Jeu de Mail des Abbés,Marie Caizergues,4625.0,1141,43.6197908,3.8839408,43.6212064,3.8753901
2024-09-20 10:09:10,Père Soulas,Vert Bois,2609.0,1089,43.6219699,3.855618,43.6354897,3.8717792916498994
2024-09-20 10:16:02,Occitanie,Saint-Guilhem - Courreau,28.0,10687,43.634628,3.8484797,43.6089424,3.8727765
2024-09-20 10:18:56,Occitanie,Saint-Guilhem - Courreau,22.0,10471,43.634628,3.8484797,43.6089424,3.8727765
2024-09-20 10:19:13,Foch,Foch,49.0,73,43.6109947,3.8733344,43.6109947,3.8733344
2024-09-20 10:19:45,Occitanie,Saint-Guilhem - Courreau,20.0,10412,43.634628,3.8484797,43.6089424,3.8727765
2024-09-20 10:20:42,Occitanie,Saint-Guilhem - Courreau,20.0,10349,43.634628,3.8484797,43.6089424,3.8727765
2024-09-20 10:21:27,Foch,Renouvier,1176.0,414,43.6109947,3.8733344,43.60358,3.8678865
2024-09-20 10:22:23,Occitanie,Saint-Guilhem - Courreau,20.0,10235,43.634628,3.8484797,43.6089424,3.8727765
2024-09-20 10:23:40,Occitanie,Observatoire,36.0,9959,43.634628,3.8484797,43.61452665,3.871080728556718
2024-09-20 10:24:54,Occitanie,Gare Saint-Roch,20.0,2730,43.634628,3.8484797,43.6045522,3.8800373
2024-09-20 10:25:49,Occitanie,Gare Saint-Roch,18.0,2658,43.634628,3.8484797,43.6045522,3.8800373
2024-09-20 10:26:36,Occitanie,Gare Saint-Roch,18.0,2590,43.634628,3.8484797,43.6045522,3.8800373
2024-09-20 10:27:46,Occitanie,Gare Saint-Roch,18.0,2503,43.634628,3.8484797,43.6045522,3.8800373
2024-09-20 10:28:36,Occitanie,Plan Cabanes,34.0,1919,43.634628,3.8484797,43.6085792,3.8689834
2024-09-20 10:29:32,Occitanie,Plan Cabanes,28.0,1821,43.634628,3.8484797,43.6085792,3.8689834
2024-09-20 10:30:31,Occitanie,Plan Cabanes,44.0,1720,43.634628,3.8484797,43.6085792,3.8689834
2024-09-20 10:31:28,Occitanie,Plan Cabanes,30.0,1616,43.634628,3.8484797,43.6085792,3.8689834
2024-09-20 10:32:02,Occitanie,Gambetta,3636.0,811,43.634628,3.8484797,43.6040006,3.8713632
2024-09-20 10:32:17,Occitanie,Plan Cabanes,34.0,1524,43.634628,3.8484797,43.6085792,3.8689834
2024-09-20 10:33:32,Occitanie,Plan Cabanes,34.0,1408,43.634628,3.8484797,43.6085792,3.8689834
2024-09-20 10:34:52,Médiathèque Emile Zola,Nombre d'Or,25230.0,23466,43.6082468,3.8930561,43.6079002,3.8866534
2024-09-20 10:35:33,Médiathèque Emile Zola,Nombre d'Or,24904.0,23417,43.6082468,3.8930561,43.6079002,3.8866534
2024-09-20 10:40:56,Occitanie,Père Soulas,1960.0,477,43.634628,3.8484797,43.6219699,3.855618
2024-09-20 10:41:37,Vert Bois,Place Albert 1er - St Charles,2607.0,583,43.6354897,3.8717792916498994,43.6164766,3.8741187
2024-09-20 10:45:23,Beaux-Arts,Observatoire,1892.0,1067,43.6167043,3.8849862,43.61452665,3.871080728556718
2024-09-20 10:58:09,Cité Mion,Antigone centre,1719.0,594,43.6013494,3.8847633,43.6079184,3.8905276
2024-09-20 11:00:28,Hôtel du Département,Halles Castellane,5350.0,2430,43.622820000000004,3.837632367928194,43.61012445,3.876843401959306
2024-09-20 11:09:21,Halles Castellane,Halles Castellane,65.0,72,43.61012445,3.876843401959306,43.61012445,3.876843401959306
2024-09-20 11:10:59,Halles Castellane,Beaux-Arts,1431.0,13378,43.61012445,3.876843401959306,43.6167043,3.8849862
2024-09-20 11:12:29,Garcia Lorca,Hôtel de Ville,30331.0,14099,43.5899503,3.8905217,43.5985194,3.8966318917219365
2024-09-20 11:14:15,Halles Castellane,Halles Castellane,0.0,17,43.61012445,3.876843401959306,43.61012445,3.876843401959306
2024-09-20 11:15:02,Halles Castellane,Plan Cabanes,765.0,330,43.61012445,3.876843401959306,43.6085792,3.8689834
2024-09-20 11:17:41,Hôtel de Ville,Pérols Etang de l'Or,17857.0,10498,43.5985194,3.8966318917219365,43.55793215,3.9635798718239577
2024-09-20 11:19:39,Observatoire,Place Viala,2397.0,885,43.61452665,3.871080728556718,43.6168167,3.8550842
2024-09-20 11:20:36,Père Soulas,Faculté des sciences,1433.0,3970,43.6219699,3.855618,43.632161999999994,3.864256104608797
2024-09-20 11:30:08,Boutonnet,Marie Caizergues,1504.0,611,43.6198269,3.8681402,43.6212064,3.8753901
2024-09-20 11:30:53,Hôtel de Ville,Hôtel de Ville,21567.0,19703,43.5985194,3.8966318917219365,43.5985194,3.8966318917219365
2024-09-20 11:31:53,Hôtel de Ville,Hôtel de Ville,21602.0,19681,43.5985194,3.8966318917219365,43.5985194,3.8966318917219365
2024-09-20 11:32:18,Père Soulas,Père Soulas,0.0,17,43.6219699,3.855618,43.6219699,3.855618
2024-09-20 11:33:21,Père Soulas,Les Arceaux,1398.0,476,43.6219699,3.855618,43.6118401,3.8623604
2024-09-20 11:37:39,Fac de Lettres,Jeu de Mail des Abbés,1841.0,749,43.6353331,3.8687709,43.6197908,3.8839408
2024-09-20 11:46:52,Faculté des sciences,Fac de Lettres,22045.0,21054,43.632161999999994,3.864256104608797,43.6353331,3.8687709
2024-09-20 11:49:00,Place Viala,Gambetta,1739.0,635,43.6168167,3.8550842,43.6040006,3.8713632
2024-09-20 11:57:56,Boutonnet,Les Aubes,4531.0,2498,43.6198269,3.8681402,43.6192157,3.8913335
2024-09-20 11:59:59,Antigone centre,Gare Saint-Roch,1147.0,622,43.6079184,3.8905276,43.6045522,3.8800373
2024-09-20 12:00:19,Albert 1er - Cathédrale,Boutonnet,1300.0,642,43.6148246,3.873733,43.6198269,3.8681402
2024-09-20 12:04:50,Halles Castellane,Médiathèque Emile Zola,1733.0,477,43.61012445,3.876843401959306,43.6082468,3.8930561
2024-09-20 12:08:05,Place Albert 1er - St Charles,Place Albert 1er - St Charles,2037.0,5113,43.6164766,3.8741187,43.6164766,3.8741187
2024-09-20 12:18:14,Foch,Père Soulas,2105.0,633,43.6109947,3.8733344,43.6219699,3.855618
2024-09-20 12:18:15,Place Albert 1er - St Charles,Place Albert 1er - St Charles,9715.0,48567,43.6164766,3.8741187,43.6164766,3.8741187
2024-09-20 12:21:34,Louis Blanc,Sud De France,6832.0,2238,43.6147274,3.8782032,43.6092765,3.8895111
2024-09-20 12:25:30,Faculté des sciences,Observatoire,40.0,2624,43.632161999999994,3.864256104608797,43.61452665,3.871080728556718
2024-09-20 12:25:30,Faculté des sciences,Observatoire,34.0,2649,43.632161999999994,3.864256104608797,43.61452665,3.871080728556718
2024-09-20 12:25:42,Faculté des sciences,Observatoire,79.0,2610,43.632161999999994,3.864256104608797,43.61452665,3.871080728556718
2024-09-20 12:26:50,Faculté des sciences,Gare Saint-Roch,57.0,2281,43.632161999999994,3.864256104608797,43.6045522,3.8800373
2024-09-20 12:26:58,Faculté des sciences,Gare Saint-Roch,57.0,2103,43.632161999999994,3.864256104608797,43.6045522,3.8800373
2024-09-20 12:27:25,Faculté des sciences,Gare Saint-Roch,71.0,2099,43.632161999999994,3.864256104608797,43.6045522,3.8800373
2024-09-20 12:28:11,Faculté des sciences,Gare Saint-Roch,63.0,2031,43.632161999999994,3.864256104608797,43.6045522,3.8800373
2024-09-20 12:28:45,Faculté des sciences,Gare Saint-Roch,75.0,2166,43.632161999999994,3.864256104608797,43.6045522,3.8800373
2024-09-20 12:30:50,Faculté des sciences,Gare Saint-Roch,71.0,1874,43.632161999999994,3.864256104608797,43.6045522,3.8800373
2024-09-20 12:36:21,Faculté des sciences,Voltaire,4729.0,1350,43.632161999999994,3.864256104608797,43.6037049,3.8892253
2024-09-20 12:36:40,Emile Combes,Père Soulas,2411.0,598,43.6167422,3.8799722,43.6219699,3.855618
2024-09-20 12:37:43,Pérols Etang de l'Or,Pérols Etang de l'Or,4835.0,3369,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 12:38:00,Renouvier,Renouvier,7510.0,5693,43.60358,3.8678865,43.60358,3.8678865
2024-09-20 12:39:20,Gare Saint-Roch,Observatoire,2142.0,3276,43.6045522,3.8800373,43.61452665,3.871080728556718
2024-09-20 12:42:48,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,19,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 12:47:55,Pérols Etang de l'Or,Pérols Etang de l'Or,15159.0,84638,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 12:48:59,Pérols Etang de l'Or,Pérols Etang de l'Or,16346.0,14304,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 12:49:49,Pérols Etang de l'Or,Pérols Etang de l'Or,15149.0,14244,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 12:50:22,Pérols Etang de l'Or,Pérols Etang de l'Or,15233.0,14355,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 12:50:29,Pérols Etang de l'Or,Port Marianne,25976.0,20299,43.55793215,3.9635798718239577,43.6059165,3.9168169
2024-09-20 12:52:41,Pérols Etang de l'Or,Port Marianne,26057.0,20168,43.55793215,3.9635798718239577,43.6059165,3.9168169
2024-09-20 12:57:41,Fac de Lettres,Gambetta,6166.0,7816,43.6353331,3.8687709,43.6040006,3.8713632
2024-09-20 12:57:42,Pérols Etang de l'Or,Pérols Etang de l'Or,24403.0,13781,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 12:58:24,Pérols Etang de l'Or,Pérols Etang de l'Or,24616.0,13734,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 12:59:22,Providence - Ovalie,Gare Saint-Roch,5654.0,2978,43.5882994,3.8534561,43.6045522,3.8800373
2024-09-20 13:00:11,Providence - Ovalie,Gare Saint-Roch,5298.0,2928,43.5882994,3.8534561,43.6045522,3.8800373
2024-09-20 13:00:48,Cité Mion,Cité Mion,36510.0,19717,43.6013494,3.8847633,43.6013494,3.8847633
2024-09-20 13:01:39,Cité Mion,Cité Mion,38938.0,19461,43.6013494,3.8847633,43.6013494,3.8847633
2024-09-20 13:03:52,Garcia Lorca,Hôtel de Ville,2583.0,1903,43.5899503,3.8905217,43.5985194,3.8966318917219365
2024-09-20 13:05:14,Père Soulas,Faculté des sciences,1535.0,388,43.6219699,3.855618,43.632161999999994,3.864256104608797
2024-09-20 13:05:38,Boutonnet,Richter,4006.0,1115,43.6198269,3.8681402,43.6037969,3.8989223
2024-09-20 13:06:16,Jean de Beins,Jean de Beins,28969.0,19682,43.6099481,3.8834254,43.6099481,3.8834254
2024-09-20 13:07:05,Jean de Beins,Jean de Beins,28996.0,19632,43.6099481,3.8834254,43.6099481,3.8834254
2024-09-20 13:07:30,Emile Combes,Foch,2770.0,1278,43.6167422,3.8799722,43.6109947,3.8733344
2024-09-20 13:11:31,Jeu de Mail des Abbés,Comedie Baudin,1886.0,767,43.6197908,3.8839408,43.6086772,3.8812103
2024-09-20 13:13:04,Faculté des sciences,Hôtel du Département,4978.0,4836,43.632161999999994,3.864256104608797,43.622820000000004,3.837632367928194
2024-09-20 13:14:40,Gare Saint-Roch,Place Viala,2681.0,773,43.6045522,3.8800373,43.6168167,3.8550842
2024-09-20 13:19:33,Gare Saint-Roch,Richter,2699.0,891,43.6045522,3.8800373,43.6037969,3.8989223
2024-09-20 13:21:40,Médiathèque Emile Zola,Antigone centre,247.0,175,43.6082468,3.8930561,43.6079184,3.8905276
2024-09-20 13:24:35,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,17,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 13:25:27,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,16,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 13:25:28,Antigone centre,Saint-Denis,1517.0,784,43.6079184,3.8905276,43.6055891,3.8739545
2024-09-20 13:26:28,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,30,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 13:26:29,Halles Castellane,Hôtel du Département,6630.0,3553,43.61012445,3.876843401959306,43.622820000000004,3.837632367928194
2024-09-20 13:27:49,Pérols Etang de l'Or,Pérols Etang de l'Or,0.0,46,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 13:29:08,Pérols Etang de l'Or,Pérols Etang de l'Or,22978.0,15464,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 13:29:21,Gare Saint-Roch,Saint-Guilhem - Courreau,818.0,274,43.6045522,3.8800373,43.6089424,3.8727765
2024-09-20 13:35:27,Sabines,Port Marianne,10606.0,14942,43.5840624,3.8600063,43.6059165,3.9168169
2024-09-20 13:38:56,Saint-Denis,Renouvier,769.0,2546,43.6055891,3.8739545,43.60358,3.8678865
2024-09-20 13:39:08,Pérols Etang de l'Or,Pérols Etang de l'Or,28859.0,22262,43.55793215,3.9635798718239577,43.55793215,3.9635798718239577
2024-09-20 13:41:55,Providence - Ovalie,Providence - Ovalie,0.0,21,43.5882994,3.8534561,43.5882994,3.8534561
2024-09-20 13:42:48,Providence - Ovalie,Halles Castellane,3591.0,1081,43.5882994,3.8534561,43.61012445,3.876843401959306
2024-09-20 13:54:05,Fac de Lettres,Boutonnet,841.0,313,43.6353331,3.8687709,43.6198269,3.8681402
